id,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
13875,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.065471733,High,No,1
19897,Divorced,Political,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
14079,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
24559,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
31698,Married-civ-spouse,Pharma,Infomercial,Male,20,Primetime,United-States,0.027464672000000002,Low,Yes,1
14323,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672000000002,High,No,1
10798,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
7327,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
6703,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,0
24387,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,Yes,1
4920,Married-civ-spouse,Pharma,Drama,Male,50,Primetime,South,0.027464672000000002,Low,Yes,1
26070,Never-married,Entertainment,Comedy,Male,40,Primetime,Nicaragua,0.027464672000000002,Low,Yes,0
5455,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
5734,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672000000002,High,No,0
16566,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.102233936,Low,No,1
9576,Never-married,Auto,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,Yes,0
19650,Married-civ-spouse,Pharma,Comedy,Male,20,Primetime,United-States,0.027464672000000002,High,No,1
6312,Never-married,Auto,Comedy,Male,20,Morning,United-States,0.027464672000000002,High,No,0
17779,Married-civ-spouse,Other,Infomercial,Female,40,Morning,United-States,0.027464672000000002,High,No,1
29814,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
13376,Divorced,Political,Comedy,Female,32,Primetime,United-States,0.027464672000000002,Low,No,0
13440,Married-civ-spouse,Other,Comedy,Female,30,Primetime,United-States,0.027464672000000002,Medium,No,0
25342,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Germany,0.027464672000000002,Low,Yes,0
8841,Divorced,Political,Comedy,Female,20,Primetime,United-States,0.027464672000000002,Low,No,0
31518,Never-married,ClassAction,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
28451,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,High,Yes,0
22039,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,International,0.027464672000000002,Low,Yes,0
16050,Never-married,Auto,Comedy,Male,35,Morning,United-States,0.027464672000000002,High,Yes,0
12531,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
12693,Separated,Auto,Comedy,Male,40,Primetime,United-States,0.059801795,Low,No,0
2780,Never-married,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
9841,Divorced,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,No,0
9914,Divorced,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,High,No,0
12671,Married-civ-spouse,Political,Comedy,Male,48,Primetime,United-States,0.09844101,High,No,0
8595,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
13326,Never-married,Auto,Comedy,Female,70,Primetime,United-States,0.027464672000000002,Low,No,1
18404,Married-civ-spouse,ClassAction,Drama,Male,50,Primetime,China,0.027464672000000002,Low,No,1
13903,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672000000002,Low,Yes,0
18620,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
3485,Divorced,Auto,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,No,0
13930,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
32209,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,1
22007,Never-married,Political,Comedy,Male,75,Primetime,United-States,0.027464672000000002,Low,Yes,0
21338,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
16300,Never-married,Political,Comedy,Female,50,Morning,Germany,0.027464672000000002,Low,No,0
4789,Married-AF-spouse,Pharma,Comedy,Male,1,Daytime,United-States,0.053266293,Low,Yes,0
1611,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
20725,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
15059,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,1
9755,Widowed,Entertainment,Comedy,Male,56,Primetime,United-States,0.027464672000000002,High,Yes,1
21176,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
12188,Divorced,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
9392,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
25395,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.054977972,Low,No,0
3398,Widowed,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
15485,Divorced,Auto,Comedy,Female,30,Primetime,International,0.027464672000000002,Low,No,0
19380,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,Mexico,0.027464672000000002,High,Yes,0
21361,Widowed,ClassAction,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,No,0
17717,Divorced,Auto,Comedy,Male,55,Primetime,United-States,0.027464672000000002,High,Yes,0
3754,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
31843,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,1
26130,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
10576,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,England,0.027464672000000002,Medium,No,1
15143,Never-married,Auto,Comedy,Male,45,Morning,United-States,0.027464672000000002,Low,Yes,0
20767,Never-married,Auto,Comedy,Female,50,Morning,United-States,0.027464672000000002,Low,Yes,0
6838,Divorced,Auto,Comedy,Male,25,Primetime,United-States,0.027464672000000002,High,No,0
1701,Married-civ-spouse,Other,Comedy,Female,38,Primetime,United-States,0.027464672000000002,High,No,0
8569,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
2526,Never-married,Political,Infomercial,Female,20,Morning,United-States,0.048607802,Low,Yes,0
29661,Never-married,Political,Comedy,Female,40,Morning,United-States,0.028573374,Medium,No,0
6345,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
14634,Married-civ-spouse,Other,Comedy,Female,45,Primetime,United-States,0.027464672000000002,Medium,No,1
24327,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
23442,Never-married,ClassAction,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,Yes,0
29295,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
7168,Married-civ-spouse,Pharma,Drama,Male,40,Daytime,United-States,0.027464672000000002,Low,No,0
26262,Married-civ-spouse,Pharma,Comedy,Male,24,Daytime,United-States,0.027464672000000002,Low,Yes,0
1231,Married-civ-spouse,Pharma,Comedy,Male,20,Daytime,United-States,0.027464672000000002,High,No,0
25585,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Mexico,0.027464672000000002,Medium,No,0
18936,Married-spouse-absent,Auto,Comedy,Female,40,Primetime,Cuba,0.027464672000000002,Low,No,0
11092,Married-civ-spouse,Pharma,Infomercial,Male,50,Primetime,United-States,0.027464672000000002,High,Yes,1
8561,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,Yes,0
15959,Never-married,Political,Comedy,Female,22,Morning,United-States,0.027464672000000002,High,Yes,0
4867,Separated,Auto,Infomercial,Male,32,Primetime,United-States,0.027464672000000002,Low,Yes,0
29287,Never-married,Political,Comedy,Female,48,Morning,United-States,0.027464672000000002,Low,No,0
20613,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
26263,Married-civ-spouse,Pharma,Comedy,Male,38,Primetime,Mexico,0.027464672000000002,High,No,0
12979,Widowed,Auto,Comedy,Female,40,Daytime,United-States,0.027464672000000002,High,No,0
27254,Never-married,ClassAction,Infomercial,Female,35,Primetime,United-States,0.027464672000000002,Low,Yes,0
16266,Never-married,Political,Comedy,Female,25,Morning,Cuba,0.027464672000000002,Medium,No,0
1946,Married-civ-spouse,Pharma,Comedy,Male,15,Daytime,United-States,0.027464672000000002,Low,Yes,0
5756,Never-married,Auto,Comedy,Male,90,Morning,United-States,0.027464672000000002,High,Yes,0
12491,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
8201,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
29509,Never-married,Auto,Infomercial,Male,48,Primetime,United-States,0.027464672000000002,Low,Yes,0
6926,Divorced,Auto,Comedy,Female,20,Daytime,United-States,0.027464672000000002,Low,Yes,0
16007,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
28516,Never-married,ClassAction,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
14055,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
23988,Never-married,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
16538,Divorced,Auto,Direct,Male,50,Primetime,United-States,0.11123970300000001,Low,Yes,1
29451,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
29270,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.057642745,Low,Yes,1
23422,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
1801,Divorced,ClassAction,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
29535,Never-married,Auto,Comedy,Female,20,Morning,International,0.027464672000000002,Low,Yes,0
29361,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
10575,Never-married,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
5591,Widowed,Auto,Comedy,Female,2,Daytime,United-States,0.027464672000000002,Low,Yes,0
27503,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,Yes,1
8564,Married-civ-spouse,Pharma,Comedy,Male,24,Daytime,Mexico,0.027464672000000002,Medium,No,0
9873,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,1
9743,Widowed,Auto,Comedy,Female,32,Primetime,United-States,0.027464672000000002,High,No,0
16614,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
24445,Never-married,Auto,Drama,Male,50,Morning,United-States,0.027464672000000002,Low,Yes,0
21456,Never-married,Auto,Comedy,Male,30,Primetime,United-States,0.16443791800000002,Medium,No,1
15946,Never-married,Political,Comedy,Female,10,Morning,United-States,0.027464672000000002,Medium,No,0
15948,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
9292,Divorced,Auto,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
15189,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
16145,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,Mexico,0.027464672000000002,Low,No,0
30993,Never-married,Auto,Comedy,Female,32,Morning,United-States,0.027464672000000002,Low,Yes,0
23408,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
23933,Married-civ-spouse,Pharma,Infomercial,Male,55,Primetime,United-States,0.027464672000000002,Low,Yes,1
26291,Divorced,Auto,Comedy,Male,60,Primetime,United-States,0.12977641199999998,Low,Yes,1
1027,Never-married,Political,Comedy,Male,15,Morning,United-States,0.027464672000000002,Medium,No,0
4335,Married-civ-spouse,Pharma,Comedy,Male,20,Primetime,United-States,0.027464672000000002,Low,Yes,0
27004,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,Yes,0
7821,Married-civ-spouse,Other,Comedy,Female,60,Primetime,United-States,0.027464672000000002,High,No,1
15095,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
17074,Never-married,ClassAction,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
19183,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672000000002,Low,Yes,0
30831,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
17346,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
13103,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Guatemala,0.027464672000000002,High,Yes,0
17053,Never-married,Political,Comedy,Male,25,Morning,Dominican-Republic,0.027464672000000002,Low,No,0
23407,Married-civ-spouse,Pharma,Comedy,Male,48,Primetime,United-States,0.027464672000000002,High,No,0
25680,Never-married,Entertainment,Comedy,Male,35,Morning,United-States,0.027464672000000002,Medium,Yes,0
3582,Married-civ-spouse,Pharma,Drama,Male,36,Primetime,United-States,0.027464672000000002,High,Yes,1
13429,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Low,Yes,1
13278,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
30533,Divorced,Auto,Comedy,Female,45,Primetime,United-States,0.027464672000000002,Medium,No,0
31688,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
19562,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,Mexico,0.027464672000000002,Low,Yes,0
22367,Married-civ-spouse,ClassAction,Comedy,Male,40,Primetime,Mexico,0.065802398,Medium,No,1
30375,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
1264,Divorced,Entertainment,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
25510,Married-civ-spouse,Pharma,Drama,Male,15,Daytime,United-States,0.05094191,Low,Yes,0
24605,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
27583,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,1
4723,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,No,0
26499,Married-civ-spouse,Other,Comedy,Female,25,Primetime,United-States,0.027464672000000002,High,No,0
8583,Married-civ-spouse,Other,Comedy,Female,40,Morning,United-States,0.027464672000000002,Medium,No,0
17488,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.077823055,Low,Yes,1
28133,Married-civ-spouse,Pharma,Comedy,Male,24,Primetime,United-States,0.027464672000000002,Medium,No,0
19994,Married-civ-spouse,Other,Comedy,Female,40,Primetime,Ireland,0.102233936,Low,Yes,1
23354,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,High,Yes,0
8247,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,Germany,0.027464672000000002,Medium,No,0
6296,Divorced,Auto,Comedy,Male,35,Primetime,United-States,0.027464672000000002,Low,No,0
21131,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
29196,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
27761,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
4979,Married-civ-spouse,Pharma,Comedy,Male,60,Morning,United-States,0.027464672000000002,Low,No,0
18877,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,International,0.027464672000000002,High,No,1
10484,Never-married,Entertainment,Infomercial,Female,35,Primetime,United-States,0.027464672000000002,Low,Yes,0
23861,Never-married,Political,Comedy,Male,47,Morning,United-States,0.027464672000000002,Low,Yes,0
21561,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
13062,Married-civ-spouse,Pharma,Comedy,Male,18,Primetime,Canada,0.173579841,Low,Yes,1
24830,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
9839,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
18000,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.074020404,Medium,No,0
8482,Never-married,Political,Drama,Female,36,Morning,India,0.027464672000000002,Low,Yes,0
6026,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,No,1
32387,Never-married,Political,Comedy,Female,40,Morning,Iran,0.027464672000000002,High,Yes,0
17644,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,No,0
28366,Never-married,Political,Infomercial,Male,16,Morning,United-States,0.027464672000000002,Medium,No,0
489,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.060638184000000005,Low,Yes,0
31319,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Medium,No,1
26118,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
11470,Separated,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
25168,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
31537,Never-married,Political,Comedy,Female,16,Morning,United-States,0.027464672000000002,Low,Yes,0
30737,Never-married,Entertainment,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
18869,Never-married,ClassAction,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,No,0
11822,Never-married,Auto,Comedy,Male,99,Daytime,United-States,0.027464672000000002,High,No,0
12824,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
3805,Married-civ-spouse,Political,Drama,Female,40,Morning,Philippines,0.027464672000000002,Low,No,0
32133,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,1
29890,Married-civ-spouse,Pharma,Comedy,Male,43,Primetime,United-States,0.027464672000000002,Low,No,1
28620,Married-civ-spouse,Pharma,Comedy,Male,6,Primetime,United-States,0.027464672000000002,Low,No,0
8867,Never-married,ClassAction,Comedy,Female,20,Morning,Mexico,0.027464672000000002,High,No,0
23485,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.159244527,High,No,1
14631,Married-civ-spouse,Pharma,Comedy,Male,10,Daytime,United-States,0.027464672000000002,Medium,No,0
19634,Never-married,Auto,Comedy,Female,60,Morning,United-States,0.027464672000000002,Low,No,0
3820,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,Mexico,0.050873832,Low,Yes,0
13107,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
20132,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.102233936,Low,Yes,1
17179,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
20770,Married-civ-spouse,Pharma,Comedy,Male,52,Primetime,United-States,0.027464672000000002,High,Yes,1
23138,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
13066,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
5636,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Medium,No,0
30509,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
22882,Married-civ-spouse,Pharma,Comedy,Male,2,Daytime,United-States,0.027464672000000002,Low,Yes,1
850,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,Yes,0
10503,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.09844101,High,No,1
18863,Divorced,Entertainment,Comedy,Female,60,Primetime,United-States,0.027464672000000002,Low,No,0
29688,Divorced,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,0
21837,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,No,0
2729,Married-civ-spouse,Pharma,Comedy,Male,90,Primetime,United-States,0.027464672000000002,High,Yes,0
750,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
9520,Married-civ-spouse,Pharma,Comedy,Male,48,Morning,Poland,0.027464672000000002,Low,Yes,0
19433,Married-civ-spouse,Pharma,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,No,0
26734,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
8777,Married-spouse-absent,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,No,0
11629,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
18287,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
13277,Married-spouse-absent,Entertainment,Comedy,Male,43,Morning,United-States,0.027464672000000002,High,No,1
19992,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
971,Never-married,Entertainment,Infomercial,Male,35,Primetime,United-States,0.027464672000000002,Medium,No,0
8581,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
11241,Never-married,Auto,Infomercial,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
26094,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,Yes,0
23788,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,Vietnam,0.027464672000000002,High,Yes,0
12228,Separated,Entertainment,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Medium,No,0
13031,Never-married,Political,Comedy,Male,5,Morning,United-States,0.027464672000000002,Low,No,0
8571,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672000000002,Medium,No,0
12258,Married-civ-spouse,Pharma,Comedy,Male,8,Daytime,United-States,0.027464672000000002,Low,No,0
13833,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.173579841,Low,No,1
26410,Married-civ-spouse,Pharma,Comedy,Male,15,Morning,United-States,0.027464672000000002,Low,Yes,0
31097,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,1
11948,Divorced,Political,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
1509,Married-civ-spouse,Pharma,Comedy,Male,56,Primetime,United-States,0.09844101,Low,No,1
21259,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.077823055,Medium,No,1
25753,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672000000002,High,No,0
10891,Never-married,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
5556,Married-civ-spouse,Pharma,Direct,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
4183,Never-married,Political,Infomercial,Female,20,Morning,Trinadad&Tobago,0.027464672000000002,Low,Yes,0
25969,Married-civ-spouse,Other,Comedy,Female,4,Primetime,United-States,0.027464672000000002,Low,Yes,0
19677,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,Yes,0
19968,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672000000002,Low,Yes,0
20051,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
24889,Never-married,Entertainment,Comedy,Female,40,Morning,Germany,0.027464672000000002,High,Yes,0
22546,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
28359,Divorced,Auto,Comedy,Female,40,Primetime,International,0.027464672000000002,Low,Yes,0
13042,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
5189,Never-married,Auto,Comedy,Female,60,Morning,United-States,0.027464672000000002,Low,Yes,0
21029,Married-civ-spouse,Pharma,Comedy,Male,45,Morning,United-States,0.027464672000000002,Low,Yes,1
26264,Divorced,Auto,Comedy,Female,35,Primetime,United-States,0.027464672000000002,High,Yes,0
21197,Never-married,Political,Comedy,Male,50,Morning,United-States,0.027464672000000002,High,Yes,0
22319,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
19072,Never-married,Auto,Comedy,Female,37,Morning,United-States,0.027464672000000002,High,Yes,0
12379,Never-married,Political,Comedy,Female,8,Morning,United-States,0.027464672000000002,Low,Yes,0
29157,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,1
28454,Widowed,Auto,Comedy,Female,40,Daytime,United-States,0.027464672000000002,High,No,1
7873,Never-married,Auto,Comedy,Female,40,Morning,International,0.027464672000000002,Medium,No,0
9332,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,India,0.027464672000000002,High,Yes,1
18523,Never-married,Political,Comedy,Male,45,Primetime,United-States,0.027464672000000002,High,Yes,0
22652,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
19549,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,1
11111,Never-married,Political,Comedy,Male,36,Morning,United-States,0.027464672000000002,Low,Yes,0
1134,Never-married,Political,Infomercial,Female,15,Morning,United-States,0.027464672000000002,Medium,No,0
20191,Never-married,ClassAction,Comedy,Female,30,Morning,United-States,0.027464672000000002,Low,Yes,0
6966,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
8406,Married-civ-spouse,Other,Comedy,Female,10,Primetime,United-States,0.027464672000000002,Medium,Yes,0
10324,Married-civ-spouse,Pharma,Direct,Male,50,Primetime,United-States,0.027464672000000002,Low,No,0
17299,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672000000002,High,No,0
5268,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
27317,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
28608,Never-married,Political,Comedy,Male,25,Morning,United-States,0.027464672000000002,Low,Yes,0
30088,Divorced,Auto,Comedy,Female,62,Daytime,United-States,0.027464672000000002,Medium,No,0
28412,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,Yes,1
29206,Separated,Entertainment,Direct,Female,8,Primetime,United-States,0.027464672000000002,High,No,0
25981,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,High,No,0
29294,Never-married,Political,Infomercial,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
14865,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,1
24635,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,High,Yes,1
